loan_application_id,person_id,address,degree,occupation,salary,is_risky,risk_profile,apply_agent_id,apply_date,application_id,approval_status,application_type,rejection_reason,applied_for_loan_start_time,name,gender,birthday
la_953,p_5838,浙江省重庆县静安合肥路L座\ 334632,Bachelor,互联网/电子商务/网游,558991,False,,f3236f2dcc9b6040f11f2ed360acdcec,2012-05-25,cb1c5b532fbd6f4456c68029a918b0ea,Approved,Loan,,2012-05-25,贾玲,M,1966-01-10
la_958,p_11463,台湾省昆明县南长龚路I座\ 370702,PhD,保险精算师,500689,False,,3edc9da7a044a0cfee8496d59fc762d4,2002-08-27,9a5b976b16da1efe1a85bb3642ba9c78,Approved,Loan,,2002-08-27,刘磊,F,2019-03-13
la_959,p_53559,西藏自治区秀梅市清城辛集路h座\ 242759,Bachelor,家政服务/保姆,794943,False,,e3979deb2f84cb50996dca486691dbf8,1992-10-17,2be241af24872d2637ec9ba07f20b590,Approved,Loan,,1992-10-17,李鑫,F,1986-03-13
la_961,p_1124,北京市雪县安次广州路j座\ 844820,Bachelor,货运司机,252409,False,,5264a31517280bcd5ef006e2291545dd,2001-04-22,9f6e1c718105de858c5f4629479c9a94,Approved,Credit,,2001-04-22,白瑜,M,1974-02-17
la_2216,p_1124,天津市伟市吉区嘉禾路h座\ 407625,Bachelor,吹膜工,890452,False,,1c866b6c035172d5f8528c9aee71f540,2008-09-11,525b8cd3f36decbf439aab6a3e08dd6a,Approved,Credit,,2008-09-11,白瑜,M,1974-02-17
la_962,p_49414,广东省北京县清城阜新路u座\ 790443,Master,供应链总监,482382,False,,c3a73eed139f96fbe7ce04efcfed2c33,2018-12-06,573a8ebcb47d3594b3f983d144d197dc,Approved,Credit,,2018-12-06,杨丽,F,1940-05-22
la_963,p_508,四川省通辽县永川西宁路y座\ 797219,PhD,加油站工作员,45764,False,,3da199124e10c9cf3ae81a88aa63f016,2012-03-30,a3264d38672e3f33520334a5538f0170,Approved,Loan,,2012-03-30,周晶,F,1997-06-29
la_964,p_39941,海南省春梅县魏都东莞街w座\ 464514,Bachelor,建筑安装施工员,566021,False,,17456b71a1081515629ea530ed63ccdc,2011-06-29,33342db4674e4238c4d532e09089b601,Approved,Credit,,2011-06-29,蓝兰英,F,1922-12-16
la_965,p_2578,云南省昆明市西夏朱路j座\ 339121,Bachelor,导演/编导,356360,False,,e9be49bf13b32ada75dc49422a3add5b,2018-05-22,638d7a8ddbf3f6c1ce6cb577788189e9,Approved,Credit,,2018-05-22,赖冬梅,M,1956-12-29
la_966,p_83456,西藏自治区楠县大兴北镇街n座\ 609407,Bachelor,后期制作,76092,False,,8cf415efbbc1506459783068f3f50cb1,2000-04-03,e167460f5dd9b9fba87b467478be7567,Approved,Loan,,2000-04-03,赵瑞,F,1906-08-26
la_968,p_29115,北京市鑫市金平香港路p座\ 693315,Master,公关主管,905789,False,,63e294bb717f3f2bafd8344e9feec96c,1992-07-01,3fdc065dd6c04188c03754e8eabb8f4c,Approved,Loan,,1992-07-01,姜婷婷,F,1981-02-07
la_970,p_916,澳门特别行政区通辽市南溪李街a座\ 494838,PhD,烫金工,45204,False,,332fefdd0281dd0fca3cb639928686fd,2016-03-30,6fcf08de2b5f3d70120c2117e0bed613,Approved,Loan,,2016-03-30,孙静,M,1947-01-04
la_972,p_38910,湖北省宜都市白云深圳路p座\ 362391,PhD,漆工,409579,False,,8602eda875a24e3db80decadd232c7d9,2014-06-09,ee5a6ccc81c1f29fd8fe0e85c52cad0a,Approved,Loan,,2014-06-09,刘峰,F,1991-06-29
la_975,p_729,山东省成市丰都钟路a座\ 363145,Master,电子/电器维修工程师/技师,614620,False,,c1a693ec3836590c7bfcfb4f3c90ae3d,2016-07-17,b4e8b6b8491d132718ce9146c096011b,Approved,Loan,,2016-07-17,吴超,M,1926-07-27
la_4256,p_729,江西省凤兰市高坪田路w座\ 514832,PhD,调研员,165753,False,,891ddbe1223c3cdc7739d771b649af04,1997-10-27,d4f493cab087ea61b173bad640a13089,Approved,Loan,,1997-10-27,吴超,M,1926-07-27
la_976,p_203,四川省西宁市静安陈街H座\ 651514,Bachelor,保险业务经理/主管,456885,False,,c1be43eee8d407b00abefd37692bb097,2016-11-14,b87e7767fcc184b9b4557d30f1ee5089,Approved,Credit,,2016-11-14,覃秀兰,F,1948-04-13
la_1915,p_203,甘肃省丽市梁平长沙街E座\ 709413,Master,班车司机,574957,False,,4230f9e119ef19339a7f85d22338e64f,1998-07-10,1d41d55a3de406e340f3e45dbc66176b,Approved,Credit,,1998-07-10,覃秀兰,F,1948-04-13
la_977,p_58523,宁夏回族自治区南宁县翔安文街J座\ 391414,Master,建筑工程与装潢,880129,False,,cb81c1a4f016d278628429d60aa61a3b,2019-03-29,a97c8a0a914df1ec3dfa52dfd346b288,Approved,Credit,,2019-03-29,王秀荣,M,1943-07-02
la_978,p_94314,云南省荆门市江北孙路v座\ 621098,PhD,物流主管,335672,False,,8e90bd83093566db26b9c0bf0b36e831,2012-09-18,b43ca78135ae0b36dfe6fbb3d4bb43dc,Rejected,Loan,不要研究销售提高单位网上要求.,2012-09-18,张璐,F,2005-04-06
la_980,p_51,上海市军市西峰拉萨路T座\ 585402,PhD,销售行政助理,81124,True,情况具有发现这个新闻首页科技所以.,f53b8689059a3352f161453ebc4ac954,1998-07-26,29a9e2706ae93e256e2486cc3452dfa6,Approved,Credit,,1998-07-26,赵丽娟,M,1941-08-08
la_1015,p_51,福建省北镇县清城贵阳街d座\ 503856,Bachelor,服装领班,602547,False,,a3e6d772c2324f93925376779527e7fb,2017-12-07,4defe1d1ba45158852bfc6308babcc83,Approved,Credit,,2017-12-07,赵丽娟,M,1941-08-08
la_1179,p_51,云南省健市金平郑州路g座\ 876566,PhD,系统分析员,131274,False,,91b77de9c6dac41a14997502472f1711,2006-10-28,499f115a3495f2b920952e51dec62fda,Approved,Loan,,2006-10-28,赵丽娟,M,1941-08-08
la_1655,p_51,辽宁省南昌市长寿太原路b座\ 117935,Bachelor,影视/媒体,443056,False,,73b1b69f0adb8dcaa527ef70a8d0ac04,2018-12-18,9e6fbd82f3be7208c7277184090bdb36,Approved,Loan,,2018-12-18,赵丽娟,M,1941-08-08
la_982,p_11455,湖南省海门市长寿长沙路K座\ 717231,PhD,成本经理/成本主管,119870,False,,8176dc9ca19d746f1ae7dad35d7c7c85,2005-05-28,6c218d7ed572b8c0352c4e567cb0305d,Approved,Credit,,2005-05-28,姚阳,F,1924-09-10
la_983,p_13848,四川省秀英县白云李路E座\ 428957,Bachelor,项目执行/协调人员,903498,False,,9b45c00eaa15dbfdf5142d90cfbf7a50,1993-09-08,0bafe64efb45b2d4a53c3b12f5872a6f,Approved,Credit,,1993-09-08,徐波,M,1957-04-04
la_985,p_37627,宁夏回族自治区健市孝南卢路L座\ 332919,Master,其他,93791,False,,bf4a819dccda9f76180cb1d0a11bda75,2002-03-07,20a88e282c500d7d4f2cdba80b8fa2dc,Approved,Loan,,2002-03-07,刘兵,M,2013-06-29
la_986,p_5728,湖南省秀荣县南溪董街I座\ 890648,Bachelor,公司业务客户经理,450646,False,,8756951889396232e1f6c24ea17d4871,2003-11-12,d21a478c76a7537933f10c6c878ceca4,Approved,Credit,,2003-11-12,王平,M,1943-10-15
la_987,p_5350,河北省银川县璧山西安街Z座\ 561780,Master,船员,949329,False,,e5086514bb6fbbcecae438ca57ddb457,2020-07-30,9e97458a9d79a05675bef111636ef2e2,Approved,Credit,,2020-07-30,王刚,M,2019-02-14
la_990,p_31209,新疆维吾尔自治区惠州市华龙莫街V座\ 847287,PhD,外汇交易,927772,False,,d6c6a8f0fdcabf218c47e6f3d450951c,1998-02-17,f56b566831f3137de8a54386043137a2,Approved,Loan,,1998-02-17,曾淑英,F,2003-09-28
la_991,p_31152,江苏省瑞市和平张家港路C座\ 874570,Bachelor,广告客户经理,618886,False,,164c80d6b764dd92f144914527807c94,2008-07-28,712f6524293759eb9253ab4a1c8105e6,Approved,Credit,,2008-07-28,李秀华,F,2020-05-24
la_4246,p_31152,北京市桂荣市山亭拉萨路o座\ 986999,Bachelor,美容保健,5907,False,,cbfc3e967455ba4ba3c9e8de28861153,2002-08-04,75a0df624e0d5d4927c69a315d8dcddc,Approved,Loan,,2002-08-04,李秀华,F,2020-05-24
la_992,p_836,青海省兰州市璧山宜都街Z座\ 107989,PhD,娱乐领班,261010,False,,e1eba331df6424ae277cf86d380730b8,2011-07-24,e8c99faee7bbac3fac82e7fa431641f8,Approved,Credit,,2011-07-24,谢春梅,M,2012-07-17
la_994,p_77036,浙江省福州市华龙呼和浩特路z座\ 804829,Master,酒店/宾馆销售,56263,False,,b4a4468f759028b525a6dc4532214562,2004-09-11,bad5fd0616b743519d5b882b6a8174b7,Approved,Credit,,2004-09-11,杨宁,F,2010-07-05
la_998,p_31213,甘肃省北镇县清浦徐路O座\ 844852,PhD,预定部主管,68831,False,,6bb900c1540dfdee4c83e2000277455a,2010-01-06,311485b5d514e3785fe76d85787935d2,Approved,Loan,,2010-01-06,谭红,F,1990-08-19
la_999,p_52164,上海市海口市城东澳门路w座\ 519551,PhD,医药技术研发人员,938269,False,,4a59e87e506ad425adea6af134d22982,1999-04-03,42c3cc0bbce947e2b0d271ea8c13b88f,Approved,Credit,,1999-04-03,伏建平,M,1975-11-06
la_1001,p_45091,江苏省斌县城北邯郸路W座\ 842150,PhD,会务/会展主管,283873,False,,6daefe5de1a644481825e1e453868c5c,2019-04-12,d3f1f3d41dbe033cdaa272f706ef935d,Approved,Loan,,2019-04-12,赵娟,M,2021-09-23
la_1002,p_95876,云南省慧市清城哈尔滨路j座\ 965373,Master,通信技术开发及应用,564006,False,,df0bbb06af286b3ff05080fe9749e50c,2009-06-17,09bb0ebcbf17d953176415ef3b06ce96,Approved,Loan,,2009-06-17,陈晶,F,2017-06-27
la_1004,p_60347,青海省太原市黄浦高路T座\ 823702,Bachelor,防损员/内保,211457,False,,cda9bd805518d08ea38388cdef66faba,2007-04-24,d87c2ef8332737e492f67df5c402e2c3,Approved,Loan,,2007-04-24,郭杨,M,1992-05-02
la_1005,p_28,天津市宁德县南湖倪街f座\ 305376,PhD,舞蹈演员,526659,True,全国方面业务但是您的.,19f2c3f71cdec632743f698de85d2e33,2021-10-23,7ac31ee8c98678e9bb1bea2a5206b9fd,Approved,Credit,,2021-10-23,程凯,F,2000-09-01
la_1130,p_28,江苏省郑州市萧山太原街Y座\ 983839,Master,石油天然气技术人员,828002,False,,366636f80c866c3dd368ecf444794669,2015-11-05,b5c4d3651c590281b85a21a0163dc834,Approved,Loan,,2015-11-05,程凯,F,2000-09-01
la_1921,p_28,宁夏回族自治区淑兰市白云江路D座\ 114192,Master,内科医生,5734,False,,a1863071d7671bd5bda6a0c0a326450c,2000-05-20,5738f950af7d289808032028762fe6d3,Approved,Loan,,2000-05-20,程凯,F,2000-09-01
la_2134,p_28,北京市芳市东城蔡路O座\ 927679,PhD,电声/音响工程师/技术员,294703,False,,4cbeeb113cc225cb627125f2a5208132,2001-05-23,b6e829a4d8c285fc0997f4b6cee99ef1,Approved,Credit,,2001-05-23,程凯,F,2000-09-01
la_3199,p_28,河北省杭州市丰都西安街a座\ 724477,Bachelor,婚礼/庆典策划服务,464587,False,,581b533aef89cd3eac9f285dc1412eee,2005-03-06,0083e9398607d83740edcac53a63b556,Approved,Credit,,2005-03-06,程凯,F,2000-09-01
la_4385,p_28,贵州省倩县翔安陈路j座\ 995860,Bachelor,招投标管理,260691,False,,a49b5ebc4f11938c5e79a064fcd158fd,2010-10-04,1bc1305990b41037c7e21749706830d9,Approved,Credit,,2010-10-04,程凯,F,2000-09-01
la_1006,p_2782,西藏自治区瑜市清浦张路a座\ 127932,Bachelor,印刷工,276447,False,,a879e503b5b748f2dc513e6572cd59ae,1996-05-04,a7034ae21656705e42318ddbacec9803,Approved,Loan,,1996-05-04,安利,M,1963-04-27
la_1009,p_68055,福建省邯郸县崇文李街c座\ 831864,PhD,金融产品经理,969258,False,,dcbebd4809e2120d18a3886c187f5fe2,2000-06-04,b0fd9444d8c5f3d6833efb55b6459221,Approved,Loan,,2000-06-04,洪玲,F,2020-03-18
la_1010,p_250,台湾省荆门县高港荆门路T座\ 397085,Master,其他,31921,False,,6230e5370521aedb7605ee90dfcb588d,2017-08-10,22ad0c593ca40119b586fd2b579a6f23,Approved,Credit,,2017-08-10,翟桂芳,F,1969-07-21
la_1012,p_55497,海南省阜新县浔阳南昌路j座\ 147781,Master,印刷机械机长,419979,False,,008981a6332c490bb2a623c6cd743af7,2000-11-28,303e91ba292d2d7169675a2783cda2ee,Approved,Loan,,2000-11-28,刘斌,M,2017-09-21
la_1013,p_5643,上海市瑞县高港何路X座\ 675203,Master,业务跟单,116267,False,,c3cb69a101aff8018c88b9bc3f8ea7f8,2014-08-16,24d1ea4c21d1dabc48d7d8373ad493d6,Approved,Loan,,2014-08-16,周红霞,M,1952-06-18
la_1014,p_44792,山西省洁县沙市韩街k座\ 322649,PhD,浇注工,997923,False,,72fbf6bd7c8bb17e4977fd2568eaa3ef,2005-10-29,e9f6e9ea3faf1baadf5d8607718dd383,Approved,Loan,,2005-10-29,周慧,F,2011-06-21
la_1016,p_71,青海省淑珍市清河嘉禾街Z座\ 192879,PhD,软件测试,12669,False,,2fca10ba819b96496b4c7010fd6110b8,2019-10-10,5b16ba56de78acdd78d80026d26e3a89,Approved,Credit,,2019-10-10,崔凯,F,1965-07-02
la_2656,p_71,北京市重庆市合川石家庄街J座\ 420642,Bachelor,生产主管,942646,False,,5cae307be3cc674c832d1dea41871eba,2018-04-21,c594016d464c1d4a14b7b2ad71af70d1,Approved,Loan,,2018-04-21,崔凯,F,1965-07-02
la_2821,p_71,黑龙江省英县城北李路O座\ 674252,Bachelor,生产经理/车间主任,895512,False,,23ecbbe2cfee49754ea42539730a182b,2004-05-12,f9393c9d884b51b976c6e00b3c8a72b8,Approved,Loan,,2004-05-12,崔凯,F,1965-07-02
la_2869,p_71,天津市燕县清城吴路u座\ 733597,PhD,专柜彩妆顾问\(BA\),716718,False,,110b0f14c6bb7c5e30770557d150b2fe,1992-08-21,9a0829627e40123a7d1df9b99fafd113,Approved,Loan,,1992-08-21,崔凯,F,1965-07-02
la_3900,p_71,吉林省北京县双滦陈街O座\ 943827,Bachelor,裱胶工,824241,False,,3ae1502b9cb5cf461183b1c6f202b7b2,2020-11-28,e0d6907f392c7621ac160201fa1b0f3f,Approved,Credit,,2020-11-28,崔凯,F,1965-07-02
la_4539,p_71,山西省海门县华龙昆明路I座\ 412637,PhD,高级硬件工程师,632071,False,,d6b98277a34ed8403d1e80cf5a606a36,2016-12-16,c8e62883d3dde7dd7eaa14618928121e,Approved,Credit,,2016-12-16,崔凯,F,1965-07-02
la_4855,p_71,西藏自治区宁德县江北澳门街Z座\ 179961,Master,渠道/分销专员,904757,False,,b0a864679191f7217b09e8cd77776eb6,2007-04-24,88d406b0ce1b0f9a994fde1f57fb7a0d,Approved,Credit,,2007-04-24,崔凯,F,1965-07-02
la_4951,p_71,山西省成都县沈河吴街J座\ 274048,PhD,副总经理/副总裁,496282,False,,44465c559b1f45671a7512cf1b558f03,2020-12-21,7e78d15be6e26c404759524f8755417c,Approved,Loan,,2020-12-21,崔凯,F,1965-07-02
la_1017,p_7248,重庆市哈尔滨市南长吴街Z座\ 531454,Bachelor,业务拓展主管/经理,554958,False,,515f5c5928d613e5bbabd0679667b3b6,2009-01-28,e1a1d1e752cfa957a9dabaa965bf1c93,Approved,Credit,,2009-01-28,韦想,M,1964-12-19
la_1018,p_49791,青海省南昌市清浦王路N座\ 573491,PhD,行程管理/计调,661713,False,,5c468a6bd137c38f2087ae7057d27a9c,2000-02-05,32e249edb4764904dc84ddb7f1b9546c,Approved,Loan,,2000-02-05,沈凤兰,M,1989-03-31
la_1019,p_277,宁夏回族自治区西安市长寿李路f座\ 732200,Bachelor,飞机维修机械师,241665,False,,d6aa63ca4c148d2d2fea64fc459963e0,2005-04-24,658ff385f9bd6e8645400a35ec90d27b,Approved,Credit,,2005-04-24,韦雪,M,1920-10-20
la_1020,p_28868,宁夏回族自治区昆明县江北朱街z座\ 670992,Bachelor,保安人员,227655,False,,c1d6f6f70a2c019c516a42d69d205237,1997-04-09,7571cb92815ce65c55ed38aa04ab48bb,Approved,Loan,,1997-04-09,袁凯,F,2019-04-06
la_1021,p_675,辽宁省石家庄市高明通辽街i座\ 671108,Bachelor,其他,198044,False,,84e01667b1e64ab62a52a2b124a06d27,2010-11-26,bddd95093a88a050463c534ee112cb56,Approved,Loan,,2010-11-26,陈建国,F,1964-08-13
la_2779,p_675,湖南省上海市沙湾银川街T座\ 435508,Bachelor,物业管理,719103,False,,0b6efd38c71f4dd901d158d3af889e30,1992-10-12,9d6ea75f499d7ad9181289aa61186895,Approved,Loan,,1992-10-12,陈建国,F,1964-08-13
la_1023,p_38,河北省秀芳县上街聂路E座\ 460392,Master,建筑安装施工员,219340,False,,7ff94c9e61ad6f2bf360badd6a41eecf,2021-04-16,00224b6ddd6981f9a0543c7f7df8f452,Approved,Credit,,2021-04-16,米桂香,M,1922-12-04
la_2625,p_38,黑龙江省长春市普陀李街n座\ 363862,Master,订单处理员,527596,False,,085850729912164100d91381fbaa0af4,1996-03-23,aaebc5944960ace2ca9f13f9da63433f,Approved,Credit,,1996-03-23,米桂香,M,1922-12-04
la_2914,p_38,天津市呼和浩特市平山徐街n座\ 382350,Bachelor,广告创意/设计主管/专员,32601,False,,4f99371ec8f598fe13a1c7da44a62e61,2005-04-30,ee9f808549e2f371518b01eea92e5006,Approved,Loan,,2005-04-30,米桂香,M,1922-12-04
la_3254,p_38,福建省张家港县白云周路M座\ 785763,Bachelor,电信网络工程师,210261,False,,4d36a6e58db252044e6d25088b3299c2,2006-04-24,41f5b58e84a2599c8d250acc9ac7e60a,Approved,Credit,,2006-04-24,米桂香,M,1922-12-04
la_3720,p_38,湖北省哈尔滨市海陵大冶路u座\ 316929,Bachelor,其他,291720,False,,1f6be25a0ec655426f6947ff6c080fc3,1998-05-25,6b2b2e3e97d670cf50eb51f06b016faa,Approved,Credit,,1998-05-25,米桂香,M,1922-12-04
la_1024,p_16774,江西省太原市魏都荆门街U座\ 951509,Bachelor,项目管理,164645,False,,815430e899b047bfe8c4b768dbcc4a81,2008-06-25,6de42acf9277904d75cc7e1f59f4a51e,Approved,Credit,,2008-06-25,胡建军,M,1938-04-15
la_1026,p_1325,山西省台北市南长银川路h座\ 325991,PhD,成本经理/成本主管,976435,False,,d5a059f2e58534880a9d03be29c90464,1999-06-12,19a13f552f203e652116cbba4c3e52e5,Approved,Loan,,1999-06-12,苏伟,M,1984-08-22
la_1027,p_4089,宁夏回族自治区秀荣市长寿王路m座\ 150029,PhD,生产文员,10823,False,,a267426c3e825d6e107224589e21059d,2009-01-26,4cfea48724b74b4cdeef8d7d6be17093,Approved,Loan,,2009-01-26,黄秀云,M,2014-09-30
la_1029,p_99755,吉林省桂兰市南长香港街Z座\ 670783,PhD,材料工程师,603335,False,,29f12d83a1e2744057d61568a36958f7,2020-09-17,ab343bd3ccec11cda32f2aae974613c4,Approved,Loan,,2020-09-17,赵瑞,F,2006-02-04
la_1030,p_6281,西藏自治区梧州县丰都荆门路P座\ 922534,Bachelor,美术指导,951835,False,,47335bcb1437b2f264088dae4f0d6dd8,2022-01-14,66a32c5c6d1f1ee810ff807bbbc7bb22,Approved,Loan,,2022-01-14,王洋,F,1968-09-02
la_1031,p_93578,辽宁省博市南溪贵阳路Z座\ 314828,Master,会务/会展专员,626153,False,,099656b22d069154924ba8a1e7f7640c,2006-05-27,9671f27a8513e07a5f7b50bcee81be32,Approved,Loan,,2006-05-27,马峰,F,1963-04-28
la_1033,p_9539,重庆市长沙市南湖钱街m座\ 300834,Master,电路工程师/技术员\(模拟/数字\),423362,False,,f4d376ed763c876935abe36f839b7fee,1998-05-26,008f7928dd70bcdbc1b6a28dd5ce21d1,Approved,Credit,,1998-05-26,赵文,M,1913-12-10
la_1036,p_98398,江西省济南县海港关岭路p座\ 701869,PhD,医疗器械维修人员,15541,False,,7c920d3a68dd54437fc070fbe8a8951f,1994-09-21,f9f9ea39af119d204a97fe1c12c92249,Approved,Credit,,1994-09-21,安瑜,F,1999-07-13
la_1038,p_68213,青海省佳县朝阳长沙路V座\ 581991,PhD,无线通信工程师,893587,False,,85f0a176051c8c4f7f04dcd2cc1a52d0,1996-07-24,c0ef926bab66d364fa4c81f6e586fd2e,Approved,Loan,,1996-07-24,贺坤,M,1999-01-24
la_1039,p_2593,河南省欣市平山杭州街m座\ 842661,PhD,发动机/总装工程师,523221,False,,1c5f69b4bef31ae92690c6f22319f401,1997-06-15,0d2a030f70366b11ed9b583299be0c58,Approved,Loan,,1997-06-15,李勇,F,1988-11-08
la_1040,p_77733,江西省银川县山亭陈街R座\ 170804,Master,汽车质量管理,857709,False,,c08fc31d30496d44fb86c3b36bb83e44,2018-02-28,7354ea9a2678a5d594e23ab299fc3da8,Approved,Credit,,2018-02-28,赵红霞,F,1969-08-28
la_1043,p_35128,新疆维吾尔自治区大冶县萧山董街W座\ 696225,Master,驯兽师/助理驯兽师,211707,False,,8f95826468ed69a817116a0e90e247eb,2000-10-25,dbcf272e6198913b81decf76b1172d65,Approved,Credit,,2000-10-25,董柳,F,1953-10-26
la_1045,p_11767,广东省帆县丰都海口街c座\ 907598,Bachelor,物流专员/助理,948767,False,,eb3b261af968c2c8e91d51cbcd0037b5,2001-02-13,d115727465d5d4433efe2ed8f82a9593,Approved,Loan,,2001-02-13,胡杨,M,1968-08-23
la_1046,p_83058,江西省玉兰县海陵李街u座\ 936384,Master,电梯工,897928,False,,f8d33616ac6cda8eadc1689f45debcbf,2009-08-12,eeb1a00f0ddfc80c597fac8bbcdde171,Approved,Loan,,2009-08-12,王霞,M,1942-10-25
la_1048,p_80324,内蒙古自治区太原市沈河潘路c座\ 492125,Master,空乘人员,339442,False,,dac725786d621d3d5a604de7c4c3ba8a,2006-06-28,63f63ed0ae07e9a03f3521fff038b701,Approved,Loan,,2006-06-28,邹宇,F,2003-06-02
la_1049,p_19,广西壮族自治区丹丹县新城张街s座\ 554104,Bachelor,销售行政及商务,747078,False,,0f661f9aee52b4cd12c40d052b7636e2,2020-12-11,07172c02be84ceeeef063f5f7c727e24,Approved,Loan,,2020-12-11,黄淑珍,F,1919-06-22
la_1121,p_19,宁夏回族自治区呼和浩特县平山周街D座\ 780695,Master,外科医生,88335,False,,5c14d6f2dba9e2c28ba14adbe90989a8,2022-01-16,55786dfacdeb4d8e47dda139110eedb3,Approved,Loan,,2022-01-16,黄淑珍,F,1919-06-22
la_1273,p_19,广东省南昌县牧野马鞍山街W座\ 781419,Bachelor,电气/电器工程师,383935,False,,116d8387f7920e27c80f94e66319f2eb,1994-03-28,451b39504d6e8b15759b22fdc786884f,Approved,Credit,,1994-03-28,黄淑珍,F,1919-06-22
la_1341,p_19,河南省齐齐哈尔县沙湾王街Q座\ 708767,Master,税务经理/税务主管,260199,False,,ffcf37f68b5b80c76bc9e7e8573f0d68,2013-01-03,33125dd4ef2e327af0f286efbe85411b,Approved,Loan,,2013-01-03,黄淑珍,F,1919-06-22
la_1850,p_19,江西省贵阳市新城钟街J座\ 701447,PhD,人事总监,775377,False,,ba3e8f67f5498b1a4b22f6ec92e18268,1996-10-04,4d57645710f7715edaeb2a8dd655d830,Approved,Credit,,1996-10-04,黄淑珍,F,1919-06-22
la_2534,p_19,重庆市利市金平熊路z座\ 253036,Bachelor,技术研发工程师,455505,False,,7d25bd5af01facd7951a5baa6eadc722,2006-07-17,4802df205b86964243f87d78b4c16f07,Approved,Credit,,2006-07-17,黄淑珍,F,1919-06-22
la_4733,p_19,贵州省福州县城东毛路W座\ 474099,Bachelor,总工程师/副总工程师,685038,False,,1c5f0e1f55c48ebd3038c847c682f04a,2002-05-27,3a3df5b28f4404b85bb590f43afb4cbc,Approved,Loan,,2002-05-27,黄淑珍,F,1919-06-22
la_1050,p_19437,贵州省马鞍山市崇文济南路d座\ 438214,Bachelor,调墨技师,847073,False,,a2f04f6eba75af7a27f5b16751018d6c,2019-01-31,9f02fa99a9b8a9f42f4596a89b5190f2,Approved,Credit,,2019-01-31,吴小红,F,1981-10-27
la_1051,p_42618,安徽省北镇市沙市余路R座\ 195881,PhD,房地产评估,789817,False,,83e4b406324a80972e7b6f5bbbfb7be2,2003-03-25,961bf0e0b7ce74fa597de2ef12dd60bf,Approved,Credit,,2003-03-25,郭丹,M,1912-01-19
la_1052,p_14095,湖南省佳市上街汕尾路s座\ 949303,Master,细纱工,91054,False,,ac5ca2bdfeee9ad9f232ad40c02231be,2020-11-22,471962135a50c1115ca1a017104cf399,Approved,Credit,,2020-11-22,郭玉华,F,1995-10-02
la_1053,p_33306,内蒙古自治区雪市清河吴街D座\ 865902,Bachelor,家教,797500,False,,5cfd41ed7f0f5dd5453b4539a461b7df,2004-09-20,a5e8ee0013ed50055290cf7d10b43e86,Approved,Loan,,2004-09-20,李秀荣,M,1931-04-21
la_1055,p_46066,云南省辛集县崇文嘉禾街A座\ 603347,Master,印刷机械机长,886742,False,,ac48a80b9a2c95ceae60634aee6f06d6,2009-01-27,6ba4e5e95bb3cc1b367ab68a6f02ea6c,Approved,Loan,,2009-01-27,蒋云,F,1980-05-10
la_1056,p_9483,山东省梧州县普陀罗路h座\ 814267,PhD,叉车/铲车工,212749,False,,d11870bc9b244fa1a2ecae26257a37cf,2002-07-30,607df1ff8e863e7d93f284332dc24a60,Approved,Loan,,2002-07-30,王佳,M,1986-12-14
la_1057,p_87901,广东省宜都市六枝特孙路v座\ 781231,Bachelor,工艺工程师,438289,False,,10cfc609aabc0348d98632973e2f2a85,2020-10-24,38c97803571ed519e040a0ee164c7c06,Approved,Loan,,2020-10-24,徐健,M,2013-07-01
la_1058,p_36050,天津市梧州县黄浦杭州街z座\ 312612,Master,综合业务专员,440808,False,,d7e86b8ec10a2a2eee8c507773893a68,2020-08-15,0bbce40466e07c68710528463b47a3d4,Approved,Loan,,2020-08-15,王红霞,M,1996-05-31
la_1059,p_18451,云南省香港市徐汇福州街x座\ 447595,Master,其他,538729,False,,c783323ce7c26a446ec039a9df6e65be,1997-01-04,d1bb2860deda6147e3c06c6cdb12b4a2,Approved,Loan,,1997-01-04,何柳,M,1954-04-13
la_1061,p_4313,河北省华县东城杭州路R座\ 406006,PhD,成本管理员,423882,False,,ce0820f9136463bfc097e450fccc399e,2007-10-30,ec78a499209ce82aee4ad63ff9b9c95a,Approved,Loan,,2007-10-30,张波,M,1925-01-16
la_1062,p_88292,吉林省广州市沈北新刘路b座\ 634952,Bachelor,注塑工程师/技师,95497,False,,55f6f1076a5780f75a8b1e910b35b7dd,2002-01-04,cd04af067afebe2eadd7b1d36a2a3d75,Approved,Loan,,2002-01-04,范涛,M,1948-05-16
la_1065,p_64646,山西省建军县孝南沈阳街N座\ 433121,PhD,渠道/分销总监,702199,False,,59a4c5d5863ba057c8ec5cbcab9f5c03,2013-11-10,50ac52993ebc413fc0de62b0be0fbc5f,Approved,Credit,,2013-11-10,王坤,F,1977-02-10
la_1066,p_91322,黑龙江省武汉县蓟州永安街s座\ 459192,PhD,固定资产会计,884621,False,,ed9f4ba4d7f2ebbfc33ff8333f83bff2,1995-10-31,6c9bfdd8b1f81f3db0ba056a992933d8,Approved,Loan,,1995-10-31,周洁,F,1944-01-21
la_1068,p_60979,湖北省辽阳县城北陈街d座\ 933828,Master,电脑放码员,322095,False,,5666ece34f96ea0bf7bb44d4fe6944a6,2017-07-22,e35ff96f0a84f457d3944a41befc0271,Approved,Loan,,2017-07-22,戴瑜,M,1950-12-27
